category_id,views_fd,likes_fd,dislikes_fd,comment_count_fd,weekday_weekend,days_spent_trending
25,5488,702,49,137,0,1
24,21046,1308,62,206,1,1
26,55398,1170,22,336,0,1
24,393742,11658,291,4863,0,1
24,264975,5214,217,308,0,1
17,226800,2167,123,1137,1,1
22,1035381,25233,598,2412,0,1
24,38355,2920,26,372,0,1
23,283899,4995,98,344,0,1
17,14513,124,3,13,1,1
26,122669,5723,55,263,0,1
17,312386,4944,157,1446,0,1
24,8697,78,11,22,0,1
24,5443,46,26,27,0,1
24,82123,258,98,107,0,1
23,110339,1351,41,133,0,1
23,1020652,66812,2394,3535,0,1
24,58933,992,37,159,0,1
24,192909,2343,484,717,0,1
10,30260,1769,20,65,0,1
25,1297140,10892,1511,11461,0,1
28,465893,111,14,59,0,1
10,9577,139,7,31,0,1
24,137860,1950,64,136,0,1
24,103742,692,506,400,0,1
24,1756608,36770,1314,2549,0,1
23,786781,19697,1197,4099,1,1
22,102560,768,1452,1232,0,1
27,754674,14050,765,5282,0,1
23,240430,4153,99,312,0,1
27,250193,5748,332,1197,0,1
24,40499,1326,82,767,1,1
24,5829270,87323,3668,11933,0,1
26,607422,26166,895,3517,0,1
28,81932,1576,42,259,0,1
17,2248120,31981,685,1980,0,1
25,41282,642,243,812,0,1
28,425705,1845,36,233,0,1
27,894787,3192,1146,757,0,1
28,5224,522,2,71,1,1
23,176254,2550,135,158,0,1
24,235293,7171,61,392,0,1
17,141052,776,70,411,1,1
25,7260,205,14,23,1,1
24,419382,8073,543,1195,0,1
17,115141,4886,19,213,1,1
24,1774,14,5,10,0,1
24,378750,5642,146,675,0,1
23,47455,826,13,49,0,1
1,523803,9870,134,387,0,1
17,242642,2169,177,746,0,1
1,60262,4804,122,736,0,1
23,184579,2565,84,242,0,1
25,473026,1800,638,1995,0,1
24,135325,1472,467,395,0,1
24,87832,8454,125,2190,1,1
24,361213,5221,217,423,0,1
17,11917,128,12,43,0,1
24,48472,133,118,36,0,1
17,81377,655,25,177,0,1
24,235207,8930,306,1394,1,1
10,3014847,42556,2791,0,0,1
17,498117,4293,222,1712,0,1
23,51143,258,5,10,0,1
15,2184856,24494,2499,3238,0,1
2,4524,44,7,9,0,1
24,1213178,22875,408,1451,0,1
17,357946,2378,343,492,1,1
26,94403,3173,49,270,0,1
10,65973,3677,454,836,0,1
23,644853,11312,269,633,0,1
24,864189,18811,399,1074,0,1
24,409337,10183,305,654,0,1
24,175852,15909,200,852,0,1
23,249221,6236,303,457,0,1
1,4427381,96391,5508,12726,0,1
1,361432,2981,202,296,0,1
25,31062,116,10,80,0,1
24,719962,23271,256,877,0,1
24,319297,5104,173,538,0,1
1,637942,793,38,137,0,1
17,1270477,12058,620,6865,0,1
10,1092539,27133,2189,2106,0,1
17,1734377,30367,1928,0,0,1
24,276170,9504,291,698,0,1
24,1548962,122670,1421,15016,0,1
24,531285,12087,241,290,0,1
23,628234,12672,208,701,0,1
10,82972,3484,78,198,0,1
10,99619,3959,158,335,0,1
26,319303,13486,237,1339,0,1
25,88560,1111,203,2128,0,1
17,161543,2765,113,658,0,1
24,165494,3487,238,512,0,1
24,144521,3498,322,522,0,1
1,1884144,55281,3657,7353,0,1
28,435451,9871,164,920,0,1
24,3046,6,3,2,0,1
28,46190,2148,101,379,0,1
25,425866,2018,344,2497,0,1
26,471266,23634,460,1714,0,1
28,781799,49935,415,5662,0,1
17,1309430,9475,690,4656,1,1
25,128309,1127,155,836,1,1
17,2762839,14362,37877,21507,0,1
24,114489,3119,88,168,0,1
24,1142163,51717,351,1942,0,1
1,2142891,72620,1985,11349,0,1
17,593120,2286,259,3250,0,1
24,28539,681,25,45,0,1
19,80200,1194,1142,1031,0,1
17,1034272,9606,512,4254,0,1
17,812832,7701,320,2505,0,1
23,279522,4662,101,156,0,1
19,2700,59,2,7,1,1
25,279827,3595,2770,3266,0,1
25,688274,5945,2455,6137,1,1
24,988948,20312,2614,3244,0,1
20,2183462,79677,2034,3464,0,1
1,895352,141731,2413,11279,0,1
17,945920,7559,349,2351,0,1
25,316379,2388,755,0,1,1
28,3390,129,1,43,0,1
24,575476,15218,426,1206,0,1
24,94432,4057,37,293,0,1
28,24311,176,2,42,1,1
17,784937,4553,290,1478,0,1
23,1035804,18816,737,1133,0,1
23,359120,15130,223,1143,0,1
22,311438,13101,688,1366,0,1
24,149962,1067,127,1866,0,1
1,83200,15262,26,881,1,1
25,41264,514,544,600,0,1
24,20068,830,32,262,0,1
17,1634519,7168,533,1529,0,1
22,3114,14,0,4,1,1
28,853051,17455,1567,0,0,1
23,342260,7319,197,357,0,1
28,2457408,2707,200,209,0,1
22,402418,10070,3303,2142,0,1
24,57516,1471,49,112,0,1
25,6084,203,70,200,0,1
23,54392,470,19,44,0,1
24,7978,219,2,12,0,1
23,1365999,26821,423,1908,0,1
24,571176,13099,166,895,0,1
24,1277694,15943,1592,1683,0,1
10,9632678,810895,16139,59473,0,1
23,391656,8076,199,359,0,1
26,26967,836,36,190,0,1
22,160012,0,0,1722,0,1
22,49462,198,6,24,0,1
24,318399,2041,131,291,0,1
24,1127588,47801,1141,2560,0,1
29,23634,131,13,23,0,1
25,5870,11,0,5,0,1
17,364182,3759,140,831,1,1
22,196285,5754,99,493,0,1
25,55814,536,36,96,0,1
24,548352,15299,177,884,1,1
27,677636,119241,504,7194,0,1
19,106973,1902,41,681,0,1
26,22383,921,26,78,0,1
19,445119,6832,214,484,0,1
24,1402,20,0,0,0,1
25,306095,11726,283,1103,0,1
19,215390,5047,123,589,1,1
1,92983,1639,106,116,0,1
25,1222270,44795,1760,8417,0,1
26,483707,15769,247,747,1,1
24,160477,8388,691,950,0,1
26,12963,367,4,62,0,1
26,64484,3469,130,408,0,1
26,97383,4889,235,541,1,1
26,40122,3125,83,325,1,1
25,22690,0,0,0,0,1
25,488888,23634,6644,4666,0,1
27,773,2,0,0,0,1
22,6148,121,3,19,0,1
24,4167,76,18,1,0,1
28,97217,1271,87,85,0,1
28,75756,1512,53,131,1,1
26,97882,2420,78,280,0,1
24,436041,16998,3191,16819,0,1
26,15400,495,22,37,0,1
22,216921,12413,170,1316,0,1
22,1559583,52012,1593,2359,1,1
22,358597,1211,72,593,0,1
24,476389,16106,950,2077,0,1
22,691229,31892,197,1404,0,1
26,19859,730,32,134,0,1
25,16456,299,44,40,0,1
24,124022,212,44,63,0,1
22,35704,8147,43,560,1,1
23,325569,12404,1024,1437,1,1
24,1492918,42804,6216,12378,0,1
10,285984,34129,1625,4219,0,1
23,30739,705,31,50,0,1
28,560569,29990,341,1788,0,1
10,5149,242,0,54,0,1
2,704363,16352,224,841,0,1
28,65707,1960,91,482,0,1
17,629052,6565,236,1406,1,1
24,716521,23381,375,2871,0,1
26,5144,18,0,2,0,1
25,34785,308,26,413,1,1
23,85372,2322,326,350,0,1
24,99577,969,197,223,0,1
25,10228,235,87,271,0,1
24,106333,2658,65,254,0,1
27,3596,20,4,13,0,1
24,364971,5085,578,1627,0,1
10,13135,1398,9,106,0,1
24,102639,3218,1085,475,0,1
24,61977,545,3,50,1,1
22,2974188,126093,83954,43019,0,1
24,27666,1606,131,146,0,1
24,9423,785,17,129,1,1
24,842514,17356,308,2084,0,1
17,376877,4524,163,833,0,1
17,42046,590,23,210,1,1
17,42805,779,21,188,0,1
17,18573,420,10,236,0,1
24,185870,2843,48,88,0,1
24,541149,8220,180,358,0,1
24,1497519,15504,353,1084,0,1
23,435057,7278,60,423,0,1
24,1496225,16116,236,605,0,1
25,402244,5140,2998,4175,1,1
17,12494,252,3,91,0,1
24,892676,6555,805,945,0,1
24,110750,1987,120,182,0,1
24,4950,102,1,13,0,1
17,20781,839,23,161,0,1
25,3721,29,4,34,1,1
24,82052,1519,68,182,0,1
24,23484,858,80,136,1,1
23,88425,1901,332,264,0,1
24,23877,93,30,20,0,1
24,525261,6937,657,903,0,1
23,24032,1739,22,45,0,1
23,784803,50079,463,1389,0,1
24,3687110,44409,9024,6365,0,1
24,291192,2873,230,444,0,1
23,654775,18449,2915,4053,0,1
24,856874,13695,1005,1791,0,1
23,381361,9626,180,438,0,1
24,47147,542,113,62,0,1
25,450201,5519,265,1407,0,1
17,63780,831,12,301,0,1
17,63846,1158,16,238,0,1
24,373253,14688,117,455,0,1
10,159011,8709,159,616,0,1
24,35467,227,8,48,0,1
24,1781966,24138,1083,1683,0,1
23,327912,6306,188,275,0,1
24,214150,4262,535,753,1,1
24,406769,6593,397,1253,0,1
25,605172,9800,527,3445,0,1
24,90641,2349,409,1246,0,1
24,44805,1496,106,1098,1,1
24,372262,3332,286,355,0,1
24,1912737,32162,1114,1425,0,1
24,855404,20377,1375,1332,0,1
24,114518,1721,43,141,0,1
23,1698230,20562,823,1369,0,1
24,296295,8157,294,764,0,1
24,56012,6243,106,414,0,1
25,2165809,13759,2403,8786,1,1
24,1064653,7220,822,626,0,1
23,79452,6579,176,535,0,1
24,3074263,96530,1011,7415,0,1
24,3311448,49237,1832,1996,0,1
22,10754,163,30,50,0,1
10,1899190,104625,1603,6319,1,1
24,77966,1208,262,216,0,1
24,1863491,29175,4595,6455,0,1
22,1392244,17274,545,3076,0,1
22,162834,5691,29,680,0,1
22,130778,5684,53,737,0,1
24,153341,477,200,92,0,1
24,1559003,29898,884,1838,0,1
22,23506,1620,10,105,0,1
17,250498,1911,268,742,0,1
24,342865,7820,369,439,0,1
24,354886,1002,315,112,0,1
24,812007,5894,951,851,0,1
17,23429,365,10,188,0,1
26,1420018,74919,3032,10170,0,1
17,155006,2607,43,832,1,1
19,268248,7150,138,597,0,1
10,845262,29699,444,1829,0,1
23,18916,1425,28,180,0,1
24,760341,13283,317,433,0,1
10,226088,10844,302,555,0,1
24,764775,20132,1600,7991,0,1
23,148963,2227,183,192,0,1
23,83530,807,63,141,0,1
23,319104,8929,130,462,1,1
24,210815,5231,73,728,0,1
24,72821,1454,35,75,0,1
24,291258,4490,109,431,0,1
24,95085,909,52,193,1,1
22,741558,4990,203,1249,0,1
28,165223,2452,265,0,0,1
24,734594,40170,397,2182,0,1
24,1111674,91287,1492,16563,0,1
24,430321,7699,1169,1912,0,1
28,7938,430,9,42,0,1
24,493621,6787,458,1465,0,1
24,2957935,51854,796,4954,0,1
23,595820,18605,212,914,0,1
24,615686,11334,651,1366,0,1
1,26033,177,11,10,0,1
25,34953,297,48,169,0,1
28,64566,4442,27,282,0,1
22,27779,49,7,34,1,1
26,2585,7,0,0,0,1
15,235293,9939,232,1056,1,1
17,50348,840,21,223,0,1
24,296104,5743,82,282,0,1
26,869068,23221,1215,4102,0,1
22,643117,15528,380,3883,0,1
23,225286,1731,193,206,0,1
24,430591,6045,240,434,0,1
17,219523,3683,68,415,0,1
10,762616,20159,336,899,0,1
23,1134859,21876,391,1067,0,1
17,1722,17,3,1,1,1
1,89872,431,90,93,0,1
1,3141764,57674,3729,9991,0,1
24,575274,6611,310,508,0,1
23,83425,1245,177,218,0,1
24,53000,445,15,12,0,1
24,235830,9376,581,501,0,1
17,405781,3802,688,2529,0,1
28,237307,1896,74,260,0,1
23,1315873,9312,584,769,0,1
23,2765121,35529,1705,2388,0,1
26,4371,18,0,0,0,1
15,98042,5112,26,370,0,1
24,563746,4429,54,94,0,1
1,12515,30,7,4,0,1
24,41602,907,21,65,0,1
23,317963,5132,373,821,0,1
24,211723,6374,140,846,0,1
24,1017803,25122,628,1504,0,1
19,12468,310,12,32,0,1
24,221837,2209,391,626,0,1
24,2087032,64030,2868,5540,0,1
22,3438,18,0,0,0,1
17,232339,1005,46,135,0,1
24,960599,23976,251,691,0,1
24,2035115,28153,1541,1423,0,1
24,204732,3201,23,201,0,1
25,54348,998,75,339,0,1
24,177269,2220,206,372,0,1
10,180919,5137,2646,1158,1,1
1,45851,335,110,125,0,1
22,215775,2629,276,584,0,1
25,144967,987,120,521,0,1
23,7172963,265719,3950,14870,0,1
22,221067,3860,81,209,1,1
26,1390440,86207,1775,710,0,1
23,241409,10042,359,1264,0,1
24,553866,66026,671,8479,0,1
22,176006,12056,79,1203,0,1
24,141000,4625,81,546,0,1
24,39720,4800,165,530,1,1
17,128551,2328,34,50,0,1
17,76802,1837,38,85,0,1
25,129538,1394,541,1591,0,1
24,385734,7305,266,724,0,1
17,172027,1548,59,294,0,1
10,78674,4826,118,344,0,1
10,2712565,66016,5145,17684,0,1
24,2288833,18696,1858,1721,0,1
24,435270,3676,210,576,0,1
25,42607,451,374,1178,0,1
29,8493,31,1,3,0,1
20,3238183,61841,3708,0,0,1
20,1549110,21905,1516,1318,0,1
25,2691,20,5,20,0,1
25,141473,811,172,521,0,1
25,220120,712,229,1349,0,1
24,581288,5075,725,1780,0,1
25,33768,426,88,550,0,1
28,1216223,16385,594,2007,1,1
24,632993,7802,5669,2930,0,1
17,139068,0,0,0,0,1
23,612091,15889,440,1527,0,1
28,30361,26,4,6,0,1
24,1696551,48689,571,2195,0,1
17,305899,6967,494,1344,0,1
24,41760,931,18,57,0,1
24,546964,4573,1013,1064,1,1
23,1283073,68051,1882,31338,1,1
25,35235,166,40,65,0,1
24,304926,3305,130,275,0,1
10,1498866,67227,1473,4645,0,1
10,651036,23338,442,1101,0,1
24,3621389,141681,1289,8127,0,1
17,1172709,11033,958,3510,0,1
17,1124072,8909,323,4117,0,1
28,4253,29,0,4,0,1
24,5751,89,49,58,0,1
23,499527,14112,289,813,0,1
17,516574,5680,263,2063,0,1
23,895766,46995,635,772,0,1
10,26117,1178,11,79,0,1
24,624212,11582,188,778,0,1
24,69844,3417,33,160,0,1
23,458494,13227,484,777,0,1
10,38068,2195,28,154,0,1
24,832700,28956,131,752,0,1
25,244532,633,174,765,0,1
26,330955,14961,115,956,0,1
28,5509,0,0,17,0,1
20,48735,2465,109,411,0,1
25,194519,847,261,0,0,1
25,193612,3538,2637,4051,0,1
24,586633,13988,631,767,0,1
25,61931,477,133,362,0,1
27,589827,11839,1815,4413,0,1
24,30469,1024,69,586,1,1
22,200246,7102,277,385,0,1
26,35862,964,137,75,0,1
24,108116,4195,68,613,1,1
24,11730,102,49,37,0,1
1,2068,0,0,1,0,1
25,748,9,0,0,0,1
22,46706,3091,47,130,0,1
22,404058,2980,44,165,1,1
23,1629871,159941,2175,12628,0,1
1,1711525,7716,728,1155,0,1
24,440684,4946,449,569,0,1
10,661768,41577,2284,6123,0,1
26,7130,114,4,5,0,1
23,15307,2049,40,240,0,1
24,828023,12060,433,1063,0,1
23,175400,3000,134,208,0,1
24,61121,2469,68,420,0,1
23,1807,6,3,0,0,1
25,831957,24840,1128,3651,0,1
25,402081,3582,1650,5251,1,1
24,32477,1752,53,257,1,1
17,74080,1977,22,162,1,1
17,296001,2177,74,927,1,1
17,156774,1849,95,291,0,1
23,9391,30,8,13,0,1
26,6582,174,8,22,0,1
23,368135,3306,115,393,0,1
25,23798,142,32,3,0,1
26,629179,21120,292,763,0,1
17,3505996,5934,3400,5162,0,1
25,52336,493,16,154,0,1
25,573028,3020,441,1142,1,1
25,1056821,21624,472,2069,1,1
17,707164,11709,1044,3676,0,1
23,1523236,169711,6157,12351,0,1
24,82415,4468,70,354,0,1
22,7036,55,1,11,0,1
24,180064,4275,164,395,0,1
10,98422,2926,106,798,0,1
28,1072782,40791,984,3821,0,1
23,138890,1393,46,120,0,1
1,110072,179,13,31,1,1
24,318801,5906,145,518,0,1
24,115949,1791,125,285,0,1
24,508376,12313,352,567,0,1
24,1038421,3714,493,1066,0,1
23,178325,1641,83,178,0,1
24,20019,663,431,252,0,1
24,82087,998,93,289,0,1
25,214286,6802,1726,3506,0,1
25,16445,71,63,127,0,1
23,230733,2682,214,350,0,1
10,90206,6419,34,443,0,1
17,430113,7000,133,920,1,1
24,54247,221,19,103,0,1
17,1515901,20960,642,2323,0,1
10,478030,30626,826,1159,1,1
24,1365473,100090,290,2427,0,1
10,4321512,598021,2990,54873,0,1
24,11042,551,158,139,0,1
25,13044,68,22,220,1,1
24,769769,6133,1124,2837,0,1
10,91776,4604,46,357,0,1
25,24397,227,41,93,0,1
23,312740,6155,131,341,0,1
17,150691,2790,68,583,1,1
22,4767,90,1,4,0,1
1,1931851,116455,1235,12018,1,1
24,534696,12224,242,835,0,1
24,363977,7714,299,387,0,1
24,1002131,16443,598,811,0,1
24,2580817,74716,4678,14342,1,1
28,1827,3,0,2,1,1
10,296615,38671,463,2348,0,1
24,50266,1457,344,1785,0,1
24,33929,1075,160,894,1,1
24,10325,485,18,99,0,1
1,6320,90,8,15,0,1
24,92355,2641,270,1286,0,1
17,16305,147,13,47,0,1
17,385104,4028,343,1507,0,1
17,902489,9429,773,3888,0,1
17,755748,7253,633,2817,0,1
17,753119,5799,482,1297,0,1
17,707341,4881,290,1569,0,1
17,477188,2934,162,1076,0,1
17,120802,1131,92,642,0,1
17,470191,4037,430,1553,0,1
17,935753,8861,310,2888,1,1
17,392828,3332,1089,2266,0,1
24,2390395,30286,9016,10766,0,1
24,827210,15922,378,439,0,1
25,3132,16,5,21,0,1
10,101310,4173,138,292,0,1
25,58231,397,90,1039,0,1
25,3640,54,1,4,1,1
17,65371,296,69,49,1,1
24,451356,3454,284,623,0,1
25,2592824,28132,11319,35908,1,1
26,1285754,81074,1443,7882,0,1
10,930349,115338,2613,7372,0,1
24,451381,3110,14575,3095,0,1
28,27871,581,118,62,0,1
2,30484,386,33,62,1,1
24,945936,14025,154,991,0,1
25,1381,35,6,4,0,1
25,533940,12633,597,1828,0,1
22,107623,3462,339,219,0,1
28,125052,3004,64,460,0,1
24,264632,4901,81,487,1,1
1,12507,227,5,26,0,1
15,8325,185,4,24,0,1
23,6172,29,4,33,0,1
25,366048,14742,1308,1948,0,1
25,666861,16006,916,3686,0,1
25,423976,6879,1868,1875,0,1
24,125227,2097,63,109,0,1
20,83487,5059,100,823,0,1
24,2901230,59942,1519,8886,0,1
26,44448,712,115,175,1,1
24,91193,641,97,82,0,1
25,769347,24823,4977,5034,0,1
24,2072162,61948,1263,6143,0,1
27,6412,49,0,2,1,1
26,26898,423,271,95,1,1
25,709836,29399,2180,5118,0,1
1,25796,64,4,22,0,1
10,45096,287,9,59,0,1
27,21107,861,30,130,0,1
26,451464,14193,376,1468,0,1
26,38522,659,104,161,1,1
25,437979,17508,6068,5397,0,1
24,101636,4153,293,629,0,1
24,78662,1966,172,457,0,1
24,1665678,22225,530,1325,0,1
24,918519,14047,1461,1142,0,1
24,506264,6006,218,600,1,1
24,67954,780,169,118,0,1
10,1905487,65854,2442,4490,0,1
24,782969,17185,2096,5325,1,1
15,7325,6,6,1,1,1
24,234280,1349,7,488,0,1
24,2085,35,3,8,0,1
28,1912972,61649,2513,5858,0,1
22,186280,4761,88,668,0,1
26,77630,1991,83,208,0,1
1,22034,49,7,2,0,1
24,174569,5616,74,497,0,1
27,14289,42,0,8,0,1
1,17129,455,18,101,0,1
17,1357584,9762,345,4741,1,1
1,288922,7515,792,2111,1,1
19,3472,426,8,63,0,1
24,451759,3353,542,1051,0,1
24,1609327,20975,385,1956,0,1
24,580342,6370,288,663,0,1
24,268035,2364,207,861,0,1
24,305833,1462,1214,759,0,1
17,455015,7556,136,252,0,1
17,421341,5587,240,464,1,1
17,241784,3078,2018,324,0,1
17,401996,6385,236,430,1,1
17,384829,4431,498,564,1,1
17,680569,13802,458,1351,0,1
17,146536,1691,1762,250,0,1
17,118865,2038,58,416,1,1
26,1277364,56867,2148,25326,0,1
24,21007,433,11,35,0,1
23,187987,3713,348,644,0,1
27,3831,0,0,0,1,1
17,220548,1857,26,423,1,1
10,30021,569,42,44,0,1
22,33260,181,79,30,0,1
10,1473589,214511,2011,17455,0,1
10,41761,3149,38,251,0,1
10,205770,16055,200,900,0,1
19,213584,1878,59,195,0,1
23,1371506,18997,1185,2861,0,1
25,3892,35,14,91,0,1
24,2311760,34425,6094,9453,0,1
25,28378,211,463,633,0,1
25,7576,51,34,108,0,1
25,32336,182,212,1036,0,1
24,146812,5936,1133,1096,0,1
24,55611,666,227,133,0,1
23,1459033,152431,1511,12032,0,1
28,3240,179,1,59,0,1
10,1648886,0,0,548,1,1
17,47614,358,30,457,1,1
24,2618344,45197,2315,3332,0,1
24,10525,226,18,119,0,1
23,810165,12137,1220,1823,0,1
23,1020672,44128,3214,3823,0,1
25,505886,23207,5375,7030,0,1
25,57143,234,176,146,0,1
1,3133,37,2,10,0,1
22,369038,9034,744,1055,1,1
26,444366,24962,445,2074,0,1
24,1675419,12798,1558,1625,1,1
1,2337600,10752,440,908,0,1
24,12820,356,34,42,0,1
26,100264,2040,237,452,1,1
27,79306,3809,127,670,0,1
27,177648,6932,786,697,0,1
27,574104,11012,609,3946,1,1
27,233766,12070,117,1945,0,1
19,437576,7991,246,915,1,1
25,252623,1927,365,1568,0,1
27,156669,8019,126,1015,0,1
26,20100,697,54,60,0,1
28,562324,10686,1550,4342,1,1
23,530315,14966,358,766,0,1
22,185388,7081,48,798,0,1
22,91186,3131,92,285,1,1
15,26102,2246,10,199,0,1
25,512885,17500,356,984,0,1
27,231632,5471,232,1035,0,1
24,151709,9210,71,1103,0,1
24,709569,36120,217,3464,0,1
10,60857,932,145,695,1,1
27,256786,10439,108,1692,0,1
27,128287,5310,490,1624,0,1
25,271281,6531,739,939,0,1
1,22695,1174,32,85,0,1
22,172224,15507,74,629,0,1
25,247049,2874,3174,7031,1,1
23,13676,1172,18,169,0,1
25,90454,211,65,59,0,1
25,169511,57,59,79,0,1
24,859682,36801,171,2688,0,1
22,4541,144,1,29,1,1
2,38585,907,33,76,0,1
2,44216,929,33,74,0,1
17,359057,7478,103,732,0,1
24,2405120,62240,1812,29313,0,1
24,178512,2967,343,494,0,1
24,2016536,109686,21229,12214,0,1
24,814603,30781,956,4389,0,1
23,831710,20641,214,508,0,1
